485
image_name	category_name
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt350k08-s_10.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt356c09-s_5.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt357c09-270_3.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt357c09-s_2.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt358k09-270_1.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\vt358k09-s_11.jpg	셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\_MG_0723.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl685(2)-째즈(대행,소매꼬임)4.19-16-IMG_3415.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl685(2)-째즈(대행,소매꼬임)4.19-16-IMG_3455.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl685(2)-째즈(대행,소매꼬임)4.19-16-IMG_3495.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl685(2)-째즈(대행,소매꼬임)4.19-16-IMG_3539.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl688(2)-다다(대행,포포) 4.20-5-IMG_7526.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1490-1490-bl688(2)-다다(대행,포포) 4.20-5-IMG_7606.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1539-1539-SK1478(2)-블루샵(대행,리본청SK)4.6-6-IMG_8996.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1539-1539-SK1478(2)-블루샵(대행,리본청SK)4.6-6-IMG_9080.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1539-1539-SK1478(2)-블루샵(대행,리본청SK)4.6-6-IMG_9134.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-1539-1539-SK1479(2)-블루샵(대행,벨트청SK)4.6-7-IMG_9201.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-273-273-output-k87bl1709(3)-MONO+(샘플,도트나시OPS)-1-IMG_9189.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-273-273-output-k87bl1709(3)-MONO+(샘플,도트나시OPS)-1-IMG_9213.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-273-273-output-k87bl1709(3)-MONO+(샘플,도트나시OPS)-1-IMG_9269.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-301-301-output-k87bl1655(2)-엘르(도트트임,모델컷교체)7.12-S파일 얼굴 반은입술까지만살려주시고 반은전부살려주세요-DSC00244.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-3198-3198-201-1 (2424).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-3198-3198-201-1 (2434).jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-537-537--k85set484(2)-화이트샵(대행,도트파티투피스)6.1-1-DSC00275.jpg	티셔츠
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-5939-5939-cd335(3)-블루샵(대행,니트더블JK) 11.1-set329(2)-다다(대행,데이지)11.3-01-XK9G3399.jpg	니트웨어
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180130(중국)-bl1089(2)-중국사입(5323#)모델컷촬영-01-IMG_0001.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180130(중국)-bl1089(2)-중국사입(5323#)모델컷촬영-01-IMG_9992.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180201(대행)-bl1117(3)-지구촌(대행,데코진주BL)2.5-01-IMG_7137.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180201(대행)-bl1117(3)-지구촌(대행,데코진주BL)2.5-01-IMG_7206.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180202(대행)10-bl1114(3)-셀럽(대행,꽃BL)2.7-22-IMG_9381.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180202(대행)10-bl1116(2)-셀럽(대행,플로라BL)2.7-26-IMG_9853.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\없음-6714-6714-20180202(대행)10-bl1116(2)-셀럽(대행,플로라BL)2.7-26-IMG_9905.jpg	블라우스
C:\Users\KOH\PycharmProjects\pythonProject1\Mod5_FashionRecommendations-master\K-Fashion 이미지\원천데이터\레트로\팬츠-1-u_155677953310-001 (1995).jpg	니트웨어
