831
path	clothes	name	category	color	detail	print	material	length	neckline	collar	fit	shape
K-Fashion 이미지/원천데이터/레트로/sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_3985.jpg	하의	sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_3985.jpg	스커트	브라운	['레이스']	['체크']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4015.jpg	상의	sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4015.jpg	티셔츠	스카이블루	['드롭숄더']	['체크', '무지']	['벨벳', '우븐']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4015.jpg	하의	sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4015.jpg	스커트	브라운	['레이스']	['체크']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4059.jpg	하의	sk2113k8b(3)-언니쓰(대행,체크H SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4059.jpg	스커트	카키	['레이스']	['체크']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2113k8b-sk2113k8b-s_6.jpg	상의	sk2113k8b-sk2113k8b-s_6.jpg	티셔츠	스카이블루	['드롭숄더']	['체크', '레터링']	['벨벳', '울/캐시미어']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/sk2113k8b-sk2113k8b-s_6.jpg	하의	sk2113k8b-sk2113k8b-s_6.jpg	스커트	스카이블루		['체크']	['울/캐시미어', '시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2114k8b(2)-언니쓰(대행,체크기모주름SK)11.28-입술 살려서 얼굴 잘라주세여1-DSC_4141.jpg	상의	sk2114k8b(2)-언니쓰(대행,체크기모주름SK)11.28-입술 살려서 얼굴 잘라주세여1-DSC_4141.jpg	티셔츠	블랙	['드롭숄더']	['레터링']	['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2114k8b(2)-언니쓰(대행,체크기모주름SK)11.28-입술 살려서 얼굴 잘라주세여1-DSC_4141.jpg	하의	sk2114k8b(2)-언니쓰(대행,체크기모주름SK)11.28-입술 살려서 얼굴 잘라주세여1-DSC_4141.jpg	스커트	실버	['플리츠']	['믹스', '체크']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4504.jpg	상의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4504.jpg	티셔츠	블랙	['드롭숄더']	['레터링']	['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4504.jpg	하의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4504.jpg	스커트	블랙	['플리츠']	['믹스', '깅엄']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4526.jpg	상의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4526.jpg	티셔츠	블랙	['드롭숄더']	['레터링']	['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4526.jpg	하의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4526.jpg	스커트	블랙	['플리츠']	['믹스', '깅엄']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4555.jpg	상의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4555.jpg	티셔츠	블랙	['드롭숄더']		['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4555.jpg	하의	sk2115k8b(2)-언니쓰(대행,체크고방주름SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4555.jpg	스커트	블랙	['플리츠']	['믹스', '깅엄']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4357.jpg	상의	sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4357.jpg	티셔츠	베이지	['드롭숄더']	['레터링']	['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4357.jpg	하의	sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4357.jpg	스커트	네이비	['셔링', '플레어']	['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4391.jpg	상의	sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4391.jpg	티셔츠	베이지	['드롭숄더']	['레터링']	['벨벳']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4391.jpg	하의	sk2116k8b(2)-언니쓰(대행,도트SK)11.28-입술 살려서 얼굴 잘라주세여-DSC_4391.jpg	스커트	네이비	['셔링', '플레어']	['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2116k8b-sk2116k8b-s_8.jpg	하의	sk2116k8b-sk2116k8b-s_8.jpg	스커트	블루	['셔링']	['도트']	['우븐']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2128k8c-sk2128k8c-s_2.jpg	하의	sk2128k8c-sk2128k8c-s_2.jpg	스커트	그레이			['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2136k8c-sk2136k8c-s_11.jpg	상의	sk2136k8c-sk2136k8c-s_11.jpg	니트웨어	화이트	['드롭숄더']	['무지']	['니트']	긴팔	터틀넥		루즈	
K-Fashion 이미지/원천데이터/레트로/sk2136k8c-sk2136k8c-s_11.jpg	하의	sk2136k8c-sk2136k8c-s_11.jpg	스커트	블랙	['플리츠']	['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2142k8c-sk2142k8c-s_5.jpg	하의	sk2142k8c-sk2142k8c-s_5.jpg	스커트	블랙	['플리츠']	['그래픽']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2254k92-sk2254k92-s_8.jpg	상의	sk2254k92-sk2254k92-s_8.jpg	티셔츠	화이트		['무지']	['저지']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2254k92-sk2254k92-s_8.jpg	하의	sk2254k92-sk2254k92-s_8.jpg	스커트	핑크	['플리츠']	['지그재그']	['시폰']				루즈	
K-Fashion 이미지/원천데이터/레트로/sk2260k93-sk2260k93-s_5.jpg	상의	sk2260k93-sk2260k93-s_5.jpg	티셔츠	블랙		['무지']	['저지']	반팔			타이트	
K-Fashion 이미지/원천데이터/레트로/sk2260k93-sk2260k93-s_5.jpg	하의	sk2260k93-sk2260k93-s_5.jpg	스커트	화이트	['페플럼', '플레어']	['도트']	['시폰']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2261k93-sk2261k93-s_5.jpg	상의	sk2261k93-sk2261k93-s_5.jpg	블라우스	화이트	['드롭숄더']	['무지']	['우븐']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/sk2261k93-sk2261k93-s_5.jpg	하의	sk2261k93-sk2261k93-s_5.jpg	스커트	옐로우		['플로럴', '스트라이프']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2273k93-sk2273k93-s_10.jpg	하의	sk2273k93-sk2273k93-s_10.jpg	스커트	골드	['플리츠']	['무지']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/sk2327c94-sk2327c94-s_1.jpg	하의	sk2327c94-sk2327c94-s_1.jpg	스커트			['체크']	['우븐']					
K-Fashion 이미지/원천데이터/레트로/sk2330c94-sk2330c94-s_10.jpg	상의	sk2330c94-sk2330c94-s_10.jpg	티셔츠	화이트		['레터링']	['저지']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/sk2330c94-sk2330c94-s_10.jpg	하의	sk2330c94-sk2330c94-s_10.jpg	스커트			['도트']	['시폰']					
K-Fashion 이미지/원천데이터/레트로/sk2333k94-sk2333k94-s_7.jpg	상의	sk2333k94-sk2333k94-s_7.jpg	블라우스	핑크	['퍼프']	['체크']	['우븐']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2333k94-sk2333k94-s_7.jpg	하의	sk2333k94-sk2333k94-s_7.jpg	스커트		['단추', '플레어']	['무지']	['린넨']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2362k96-sk2362k96-s_1.jpg	하의	sk2362k96-sk2362k96-s_1.jpg	스커트	화이트	['러플', '슬릿', '비대칭']	['무지']	['우븐']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/sk2362k96-sk2362k96-s_12.jpg	하의	sk2362k96-sk2362k96-s_12.jpg	스커트	화이트	['러플', '슬릿', '비대칭']	['무지']	['우븐']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/sk2374c97-sk2374c97-s_8.jpg	상의	sk2374c97-sk2374c97-s_8.jpg	티셔츠	화이트		['레터링', '그래픽']	['저지']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2374c97-sk2374c97-s_8.jpg	하의	sk2374c97-sk2374c97-s_8.jpg	스커트	블루	['슬릿']	['체크']	['우븐']					
K-Fashion 이미지/원천데이터/레트로/sk2796c06-600_6.jpg	하의	sk2796c06-600_6.jpg	스커트	블랙		['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2796c06-s_10.jpg	하의	sk2796c06-s_10.jpg	스커트	화이트	['플레어']	['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2796c06-s_20.jpg	상의	sk2796c06-s_20.jpg	티셔츠	화이트		['무지']	['니트']	반팔	라운드넥		타이트	
K-Fashion 이미지/원천데이터/레트로/sk2796c06-s_20.jpg	하의	sk2796c06-s_20.jpg	스커트	블랙		['도트']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2836c07-600_2.jpg	하의	sk2836c07-600_2.jpg	스커트	네이비	['포켓', '플레어']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2836c07-s_6.jpg	상의	sk2836c07-s_6.jpg	블라우스	화이트	['레이스']	['플로럴']	['우븐']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2836c07-s_6.jpg	하의	sk2836c07-s_6.jpg	스커트		['포켓', '플레어']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/sk2843c07-600_6.jpg	하의	sk2843c07-600_6.jpg	스커트		['플레어']	['플로럴']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2843c07_01.jpg	하의	sk2843c07_01.jpg	스커트	블랙	['플레어']	['플로럴']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2844c07-270_2.jpg	상의	sk2844c07-270_2.jpg	블라우스		['퍼프', '셔링']	['무지']	['린넨']		브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/sk2844c07-270_2.jpg	하의	sk2844c07-270_2.jpg	스커트		['페플럼']	['플로럴']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2844c07-s_3.jpg	하의	sk2844c07-s_3.jpg	스커트		['페플럼']	['플로럴']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2848c07-270_2.jpg	하의	sk2848c07-270_2.jpg	스커트	네이비	['페플럼']	['도트']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2848c07-s_2.jpg	하의	sk2848c07-s_2.jpg	스커트	블랙	['페플럼']	['도트']	['시폰']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2960k08-sk2960k08-s_6.jpg	하의	sk2960k08-sk2960k08-s_6.jpg	스커트	화이트	['플리츠']	['무지']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/sk2960k08-sk2960k08-s_6.jpg	아우터	sk2960k08-sk2960k08-s_6.jpg	가디건	와인	['단추']	['무지']	['니트']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_140_04.jpg	하의	Style-B_140_04.jpg	스커트	블랙	['슬릿']	['무지']	['저지']				스키니	
K-Fashion 이미지/원천데이터/레트로/Style-B_140_04.jpg	아우터	Style-B_140_04.jpg	가디건	네이비	['단추']	['도트']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Style-B_140_30.jpg	상의	Style-B_140_30.jpg	티셔츠	화이트		['무지']	['니트']	없음			노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_140_30.jpg	아우터	Style-B_140_30.jpg	가디건	네이비	['단추']	['도트']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Style-B_140_40.jpg	아우터	Style-B_140_40.jpg	가디건	네이비	['단추']	['도트']	['니트']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Style-B_150_10.jpg	상의	Style-B_150_10.jpg	탑	베이지		['스트라이프']	['니트']	민소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_150_10.jpg	하의	Style-B_150_10.jpg	스커트	화이트	['비대칭']	['무지']	['린넨']				노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_150_10.jpg	아우터	Style-B_150_10.jpg	가디건	베이지		['스트라이프']	['니트']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_153_07.jpg	상의	Style-B_153_07.jpg	탑	네이비			['니트']	반팔			노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_154_03.jpg	하의	Style-B_154_03.jpg	스커트		['디스트로이드']		['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_154_03.jpg	아우터	Style-B_154_03.jpg	가디건	화이트		['스트라이프']	['니트']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_154_30.jpg	상의	Style-B_154_30.jpg	탑	화이트		['무지']	['우븐']	민소매			노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_154_30.jpg	하의	Style-B_154_30.jpg	스커트	스카이블루	['디스트로이드']		['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/Style-B_154_30.jpg	아우터	Style-B_154_30.jpg	가디건	화이트		['스트라이프']	['니트']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/t3556k9b-t3556k9b-s_3.jpg	상의	t3556k9b-t3556k9b-s_3.jpg	티셔츠	화이트	['드롭숄더', '자수']	['무지']	['저지']	긴팔	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/t3556k9b-t3556k9b-s_3.jpg	하의	t3556k9b-t3556k9b-s_3.jpg	스커트	네이비		['호피']	['우븐']				노멀	
K-Fashion 이미지/원천데이터/레트로/t3794k02-s_7.jpg	상의	t3794k02-s_7.jpg	티셔츠	네온	['셔링']	['무지']	['우븐']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/t4424k07-t4424k07-s_12.jpg	상의	t4424k07-t4424k07-s_12.jpg	티셔츠	옐로우	['드롭숄더']	['레터링']	['우븐']	반팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/t4727k08-270_6.jpg	상의	t4727k08-270_6.jpg	티셔츠	그린		['그래픽', '스트라이프']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/t4727k08-270_6.jpg	하의	t4727k08-270_6.jpg	청바지	스카이블루	['디스트로이드']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/t4727k08-s_2.jpg	상의	t4727k08-s_2.jpg	티셔츠	그린		['그래픽', '스트라이프']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/t4727k08-s_8.jpg	상의	t4727k08-s_8.jpg	티셔츠	그린		['그래픽', '스트라이프']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/t4727k08-s_8.jpg	하의	t4727k08-s_8.jpg	청바지	스카이블루	['디스트로이드']	['무지']	['데님']				와이드	
K-Fashion 이미지/원천데이터/레트로/t4899k08-t4899k08-s_11.jpg	상의	t4899k08-t4899k08-s_11.jpg	티셔츠	화이트	['드롭숄더']	['그래픽']	['우븐']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/Thenew_016_10.jpg	원피스	Thenew_016_10.jpg	드레스	화이트	['띠']	['도트']	['우븐']	민소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Thenew_027_00_ES_지방시OPS.jpg	상의	Thenew_027_00_ES_지방시OPS.jpg	티셔츠	블랙		['무지']	['저지']	긴팔	보트넥		타이트	
K-Fashion 이미지/원천데이터/레트로/Thenew_027_00_ES_지방시OPS.jpg	원피스	Thenew_027_00_ES_지방시OPS.jpg	드레스	화이트	['셔링', '페플럼', '플레어']	['도트']	['시폰']	민소매	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Thenew_047_00_HS_제니OPS.jpg	원피스	Thenew_047_00_HS_제니OPS.jpg	드레스	블랙	['퍼프', '플레어']	['그래픽']	['시폰']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Thenew_052_00_HS_아가타OPS.jpg	원피스	Thenew_052_00_HS_아가타OPS.jpg	드레스	브라운	['리본', '띠', '페플럼']	['체크']	['시폰']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Theyull_022_03.jpg	상의	Theyull_022_03.jpg	블라우스	퍼플	['단추', '슬릿', '자수']		['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/Theyull_022_img.jpg	상의	Theyull_022_img.jpg	블라우스	퍼플	['단추']		['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/Theyull_024_img.jpg	상의	Theyull_024_img.jpg	셔츠	블루	['단추']		['린넨']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/Theyull_035_09.jpg	상의	Theyull_035_09.jpg	블라우스	그린	['러플']		['린넨']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/TimelessC_021_08.jpg	원피스	TimelessC_021_08.jpg	드레스	블랙	['프릴']	['그래픽']	['실크']	7부소매	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/TimelessC_026_08.jpg	원피스	TimelessC_026_08.jpg	드레스	와인		['그래픽']	['우븐']	긴팔	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/TimelessC_030_06.jpg	원피스	TimelessC_030_06.jpg	드레스	와인		['체크']	['실크']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/TimelessC_139_06.jpg	하의	TimelessC_139_06.jpg	스커트	레드	['플레어']	['도트', '믹스']					노멀	
K-Fashion 이미지/원천데이터/레트로/TimelessC_139_55.jpg	상의	TimelessC_139_55.jpg	니트웨어	베이지			['니트']	긴팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/TimelessC_139_55.jpg	하의	TimelessC_139_55.jpg	스커트	레드	['플레어']	['도트', '믹스']					노멀	
K-Fashion 이미지/원천데이터/레트로/Tirang_046_01.jpg	상의	Tirang_046_01.jpg	티셔츠	네이비	['슬릿']	['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Tirang_046_01.jpg	하의	Tirang_046_01.jpg	스커트	네이비	['플리츠']	['도트']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/Tirang_046_18.jpg	상의	Tirang_046_18.jpg	티셔츠	네이비	['슬릿']	['무지']	['저지']	긴팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/Tirang_046_18.jpg	하의	Tirang_046_18.jpg	스커트	네이비	['플리츠']	['도트']	['우븐']				루즈	
K-Fashion 이미지/원천데이터/레트로/Topgirl_003_06.jpg	원피스	Topgirl_003_06.jpg	드레스	블랙	['슬릿', '단추']	['도트']	['시폰']	7부소매			루즈	
K-Fashion 이미지/원천데이터/레트로/u_148946306153256700_522137906.jpg	상의	u_148946306153256700_522137906.jpg	블라우스	화이트	['셔링']	['플로럴']	['시폰']	긴팔	터틀넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_151444553749086600_1226422622.jpg	상의	u_151444553749086600_1226422622.jpg	니트웨어	옐로우	['단추']	['무지']	['니트']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/u_152342172281264000_1407354212.jpg	상의	u_152342172281264000_1407354212.jpg	티셔츠	화이트	['퍼프']	['스트라이프']		반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152349635764151100_462214583.jpg	상의	u_152349635764151100_462214583.jpg	티셔츠	그린	['비즈']	['레터링']	['니트']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152350188036827400_1753396975.jpg	상의	u_152350188036827400_1753396975.jpg	티셔츠	화이트	['퍼프']	['플로럴']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152350188076274500_1295835838.jpg	상의	u_152350188076274500_1295835838.jpg	티셔츠	화이트	['퍼프']	['플로럴']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152360432974427000_351963379.jpg	상의	u_152360432974427000_351963379.jpg	티셔츠	네이비				7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152360466275360200_1624929354.jpg	상의	u_152360466275360200_1624929354.jpg	티셔츠	그레이	['태슬', '단추', '패치워크']			반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152404290324145900_1975646146.jpg	상의	u_152404290324145900_1975646146.jpg	티셔츠	핑크	['자수']	['무지']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152404303646242700_1718609794.jpg	상의	u_152404303646242700_1718609794.jpg	티셔츠	스카이블루		['스트라이프']	['니트']	7부소매	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/u_152480161594474000_895942708.jpg	상의	u_152480161594474000_895942708.jpg	티셔츠	옐로우	['띠']	['레터링']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152480161594474000_895942708.jpg	하의	u_152480161594474000_895942708.jpg	청바지	블루	['컷아웃']	['무지']	['데님']				스키니	
K-Fashion 이미지/원천데이터/레트로/u_152505768924253500_1418340269.jpg	상의	u_152505768924253500_1418340269.jpg	티셔츠	블랙	['비즈']	['무지']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152505768924253500_1418340269.jpg	하의	u_152505768924253500_1418340269.jpg	팬츠	화이트	['슬릿']	['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/u_152505954738719200_1216378176.jpg	상의	u_152505954738719200_1216378176.jpg	티셔츠	민트	['프릴']	['무지']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152540458341015100_907388874.jpg	상의	u_152540458341015100_907388874.jpg	블라우스	브라운	['셔링', '퍼프']	['플로럴']	['우븐']	반팔	브이넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152540458341015100_907388874.jpg	하의	u_152540458341015100_907388874.jpg	청바지	스카이블루	['슬릿']	['무지']	['데님']				루즈	
K-Fashion 이미지/원천데이터/레트로/u_152593104293269400_1969469215.jpg	상의	u_152593104293269400_1969469215.jpg	티셔츠	퍼플	['컷아웃']	['무지']	['니트']	반팔	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152593104293269400_1969469215.jpg	하의	u_152593104293269400_1969469215.jpg	스커트	베이지	['리본']	['무지']	['린넨']				노멀	
K-Fashion 이미지/원천데이터/레트로/u_152601058245201900_2044883117.jpg	상의	u_152601058245201900_2044883117.jpg	블라우스	블랙	['퍼프']	['도트']	['저지']	7부소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_152635681734085100_2105086511.jpg	상의	u_152635681734085100_2105086511.jpg	블라우스	레드	['러플']	['플로럴', '도트']	['우븐']	반팔			루즈	
K-Fashion 이미지/원천데이터/레트로/u_152661714819207800_79277189.jpg	상의	u_152661714819207800_79277189.jpg	티셔츠	라벤더	['비대칭']		['시폰']	민소매	라운드넥		노멀	
K-Fashion 이미지/원천데이터/레트로/u_154356316440074000_822459654.jpg	상의	u_154356316440074000_822459654.jpg	니트웨어	화이트		['믹스']	['니트']	긴팔	라운드넥		루즈	
K-Fashion 이미지/원천데이터/레트로/u_154356316440074000_822459654.jpg	하의	u_154356316440074000_822459654.jpg	청바지	네이비			['데님']				벨보텀	
K-Fashion 이미지/원천데이터/레트로/u_154778926024464900_598381617.jpg	상의	u_154778926024464900_598381617.jpg	셔츠	핑크	['플리츠']	['그래픽']	['시폰']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/u_154822500274162500_265015991.jpg	원피스	u_154822500274162500_265015991.jpg	드레스	블랙		['도트']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/u_154831276769210600_2079177487.jpg	상의	u_154831276769210600_2079177487.jpg	티셔츠	화이트	['드롭숄더']	['무지']	['저지']	7부소매	라운드넥		오버사이즈	
K-Fashion 이미지/원천데이터/레트로/u_154831276769210600_2079177487.jpg	아우터	u_154831276769210600_2079177487.jpg	베스트	베이지	['슬릿']	['무지']	['니트']	캡	브이넥		루즈	
K-Fashion 이미지/원천데이터/레트로/u_154872992880412400_154548796.jpg	상의	u_154872992880412400_154548796.jpg	셔츠	블랙		['호피']	['시폰']	긴팔			노멀	
K-Fashion 이미지/원천데이터/레트로/u_154872992880412400_154548796.jpg	하의	u_154872992880412400_154548796.jpg	청바지	스카이블루	['스티치']	['무지']	['데님']				노멀	
K-Fashion 이미지/원천데이터/레트로/u_154873954054634400_42705591.jpg	아우터	u_154873954054634400_42705591.jpg	재킷	핑크	['드롭숄더']	['무지']	['우븐']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/u_154875177620984300_419743135.jpg	상의	u_154875177620984300_419743135.jpg	블라우스	화이트		['그래픽']	['시폰']	긴팔			루즈	
K-Fashion 이미지/원천데이터/레트로/u_154892475770878500_114196341.jpg	상의	u_154892475770878500_114196341.jpg	블라우스	블랙		['플로럴']	['시폰']	긴팔	라운드넥		루즈	
